att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s24"	"s139"	"s77"	"s38"	"s2"	"s4"	"s37"	"s15"	"s22"	"s182"	"s74"	"s169"	"s79"	"s166"	"s149"	"s195"	"s61"	"s115"	"s100"	"s195"	"s147"	"s82"	"s72"	"s142"	"s80"	"s134"	"s156"	"s95"	"s2"	"s56"	"s157"	"s67"	"s13"	"s135"	"s180"	"s152"	"s73"	"s116"	"s96"	"s171"	"s50"	"s30"	"s0"	"s141"	"s2"	"s55"	"s48"	"s38"	"s191"	"s176"	true
"s184"	"s68"	"s132"	"s153"	"s167"	"s13"	"s118"	"s75"	"s175"	"s27"	"s164"	"s4"	"s171"	"s28"	"s171"	"s102"	"s55"	"s73"	"s43"	"s131"	"s182"	"s159"	"s191"	"s43"	"s182"	"s157"	"s175"	"s179"	"s187"	"s54"	"s25"	"s77"	"s73"	"s0"	"s25"	"s152"	"s73"	"s116"	"s96"	"s50"	"s117"	"s93"	"s176"	"s128"	"s74"	"s136"	"s138"	"s165"	"s190"	"s197"	true
"s156"	"s35"	"s181"	"s170"	"s181"	"s188"	"s133"	"s96"	"s49"	"s189"	"s187"	"s169"	"s195"	"s130"	"s136"	"s78"	"s119"	"s97"	"s156"	"s164"	"s104"	"s96"	"s15"	"s187"	"s51"	"s195"	"s121"	"s29"	"s134"	"s92"	"s197"	"s35"	"s55"	"s55"	"s29"	"s186"	"s45"	"s165"	"s55"	"s178"	"s127"	"s152"	"s30"	"s33"	"s180"	"s91"	"s65"	"s145"	"s186"	"s75"	true
"s80"	"s92"	"s89"	"s104"	"s183"	"s191"	"s51"	"s147"	"s109"	"s142"	"s166"	"s199"	"s39"	"s25"	"s93"	"s184"	"s134"	"s25"	"s169"	"s44"	"s47"	"s35"	"s165"	"s71"	"s147"	"s164"	"s17"	"s45"	"s98"	"s95"	"s161"	"s47"	"s147"	"s110"	"s149"	"s152"	"s73"	"s116"	"s96"	"s126"	"s57"	"s34"	"s114"	"s116"	"s121"	"s0"	"s31"	"s189"	"s75"	"s100"	true
"s142"	"s19"	"s49"	"s184"	"s52"	"s61"	"s181"	"s9"	"s12"	"s111"	"s50"	"s48"	"s123"	"s0"	"s103"	"s109"	"s102"	"s91"	"s117"	"s180"	"s12"	"s171"	"s78"	"s55"	"s171"	"s75"	"s117"	"s4"	"s55"	"s39"	"s14"	"s88"	"s22"	"s107"	"s163"	"s152"	"s73"	"s116"	"s96"	"s44"	"s87"	"s76"	"s44"	"s160"	"s44"	"s199"	"s107"	"s181"	"s183"	"s145"	true
"s22"	"s194"	"s105"	"s42"	"s174"	"s13"	"s183"	"s64"	"s135"	"s115"	"s146"	"s93"	"s140"	"s11"	"s26"	"s154"	"s151"	"s127"	"s21"	"s174"	"s83"	"s10"	"s17"	"s149"	"s78"	"s18"	"s8"	"s155"	"s91"	"s122"	"s165"	"s77"	"s145"	"s120"	"s28"	"s62"	"s76"	"s37"	"s118"	"s195"	"s87"	"s66"	"s73"	"s11"	"s11"	"s43"	"s71"	"s128"	"s162"	"s129"	true
"s190"	"s75"	"s180"	"s33"	"s179"	"s99"	"s181"	"s161"	"s16"	"s53"	"s164"	"s163"	"s96"	"s23"	"s73"	"s50"	"s105"	"s136"	"s189"	"s9"	"s39"	"s187"	"s117"	"s179"	"s70"	"s71"	"s126"	"s11"	"s178"	"s3"	"s150"	"s82"	"s41"	"s104"	"s167"	"s152"	"s73"	"s116"	"s96"	"s141"	"s190"	"s24"	"s184"	"s61"	"s158"	"s73"	"s34"	"s85"	"s144"	"s18"	true
"s17"	"s133"	"s63"	"s121"	"s97"	"s80"	"s82"	"s187"	"s189"	"s38"	"s138"	"s132"	"s126"	"s30"	"s119"	"s130"	"s47"	"s140"	"s45"	"s152"	"s96"	"s94"	"s181"	"s195"	"s33"	"s89"	"s166"	"s26"	"s63"	"s184"	"s105"	"s191"	"s67"	"s153"	"s78"	"s152"	"s73"	"s116"	"s96"	"s196"	"s146"	"s197"	"s18"	"s142"	"s112"	"s171"	"s92"	"s60"	"s12"	"s148"	true
"s52"	"s116"	"s152"	"s126"	"s24"	"s53"	"s175"	"s114"	"s182"	"s35"	"s8"	"s70"	"s170"	"s142"	"s178"	"s115"	"s191"	"s67"	"s12"	"s102"	"s103"	"s9"	"s136"	"s80"	"s162"	"s187"	"s116"	"s174"	"s43"	"s149"	"s39"	"s116"	"s58"	"s180"	"s105"	"s152"	"s73"	"s116"	"s96"	"s0"	"s82"	"s122"	"s16"	"s160"	"s150"	"s62"	"s91"	"s21"	"s199"	"s119"	true
"s76"	"s57"	"s196"	"s86"	"s125"	"s56"	"s171"	"s117"	"s95"	"s76"	"s108"	"s63"	"s194"	"s29"	"s52"	"s86"	"s60"	"s7"	"s93"	"s113"	"s100"	"s109"	"s49"	"s61"	"s77"	"s176"	"s44"	"s36"	"s162"	"s106"	"s93"	"s122"	"s70"	"s114"	"s153"	"s152"	"s73"	"s116"	"s96"	"s62"	"s154"	"s117"	"s124"	"s128"	"s140"	"s40"	"s65"	"s174"	"s7"	"s109"	true
"s162"	"s51"	"s154"	"s96"	"s92"	"s8"	"s71"	"s132"	"s194"	"s1"	"s101"	"s8"	"s154"	"s76"	"s34"	"s43"	"s162"	"s11"	"s13"	"s11"	"s36"	"s180"	"s168"	"s182"	"s32"	"s190"	"s37"	"s87"	"s172"	"s36"	"s189"	"s184"	"s192"	"s159"	"s77"	"s152"	"s73"	"s116"	"s96"	"s27"	"s45"	"s0"	"s14"	"s145"	"s168"	"s30"	"s166"	"s175"	"s127"	"s39"	true
"s177"	"s81"	"s4"	"s54"	"s164"	"s12"	"s83"	"s136"	"s78"	"s183"	"s21"	"s22"	"s127"	"s141"	"s8"	"s133"	"s28"	"s82"	"s51"	"s55"	"s109"	"s177"	"s27"	"s10"	"s104"	"s191"	"s70"	"s109"	"s163"	"s106"	"s153"	"s29"	"s87"	"s106"	"s135"	"s152"	"s73"	"s116"	"s96"	"s49"	"s180"	"s15"	"s20"	"s81"	"s180"	"s156"	"s107"	"s194"	"s12"	"s18"	true
"s125"	"s15"	"s62"	"s138"	"s195"	"s78"	"s191"	"s122"	"s65"	"s56"	"s93"	"s71"	"s127"	"s67"	"s171"	"s39"	"s16"	"s4"	"s196"	"s124"	"s57"	"s34"	"s126"	"s64"	"s50"	"s112"	"s26"	"s198"	"s112"	"s38"	"s46"	"s21"	"s199"	"s103"	"s174"	"s152"	"s73"	"s116"	"s96"	"s88"	"s86"	"s58"	"s72"	"s51"	"s143"	"s45"	"s105"	"s104"	"s18"	"s78"	true
"s162"	"s50"	"s112"	"s103"	"s67"	"s17"	"s177"	"s64"	"s142"	"s67"	"s40"	"s140"	"s38"	"s163"	"s160"	"s59"	"s95"	"s87"	"s8"	"s192"	"s195"	"s148"	"s163"	"s99"	"s86"	"s131"	"s94"	"s122"	"s12"	"s98"	"s76"	"s20"	"s39"	"s51"	"s129"	"s152"	"s73"	"s116"	"s96"	"s174"	"s110"	"s101"	"s71"	"s158"	"s198"	"s172"	"s194"	"s183"	"s35"	"s26"	true
"s77"	"s75"	"s152"	"s12"	"s169"	"s37"	"s156"	"s78"	"s34"	"s95"	"s110"	"s104"	"s156"	"s66"	"s109"	"s144"	"s72"	"s41"	"s149"	"s110"	"s160"	"s173"	"s135"	"s33"	"s172"	"s26"	"s83"	"s46"	"s140"	"s114"	"s102"	"s10"	"s74"	"s76"	"s72"	"s152"	"s73"	"s116"	"s96"	"s35"	"s72"	"s13"	"s178"	"s56"	"s168"	"s186"	"s131"	"s152"	"s115"	"s28"	true
"s65"	"s108"	"s89"	"s73"	"s54"	"s162"	"s174"	"s102"	"s41"	"s146"	"s26"	"s12"	"s115"	"s111"	"s97"	"s12"	"s135"	"s198"	"s185"	"s123"	"s72"	"s186"	"s29"	"s73"	"s107"	"s120"	"s145"	"s4"	"s103"	"s23"	"s39"	"s19"	"s187"	"s137"	"s19"	"s124"	"s97"	"s125"	"s140"	"s66"	"s115"	"s107"	"s6"	"s63"	"s40"	"s139"	"s181"	"s83"	"s163"	"s15"	true
"s182"	"s74"	"s96"	"s144"	"s29"	"s159"	"s30"	"s89"	"s134"	"s92"	"s141"	"s59"	"s170"	"s190"	"s105"	"s172"	"s12"	"s27"	"s91"	"s129"	"s41"	"s90"	"s161"	"s126"	"s26"	"s37"	"s131"	"s0"	"s134"	"s67"	"s1"	"s25"	"s134"	"s134"	"s181"	"s152"	"s73"	"s116"	"s96"	"s196"	"s126"	"s90"	"s155"	"s77"	"s10"	"s139"	"s52"	"s107"	"s78"	"s105"	true
"s124"	"s174"	"s22"	"s84"	"s50"	"s112"	"s28"	"s106"	"s84"	"s30"	"s17"	"s173"	"s126"	"s85"	"s70"	"s173"	"s188"	"s115"	"s27"	"s10"	"s20"	"s141"	"s50"	"s96"	"s174"	"s194"	"s136"	"s189"	"s132"	"s174"	"s135"	"s142"	"s178"	"s125"	"s23"	"s152"	"s73"	"s116"	"s96"	"s42"	"s86"	"s182"	"s175"	"s196"	"s51"	"s64"	"s152"	"s98"	"s26"	"s67"	true
"s198"	"s64"	"s57"	"s67"	"s190"	"s82"	"s77"	"s142"	"s190"	"s63"	"s87"	"s9"	"s107"	"s59"	"s79"	"s78"	"s193"	"s28"	"s59"	"s145"	"s121"	"s94"	"s187"	"s161"	"s199"	"s125"	"s186"	"s146"	"s105"	"s12"	"s184"	"s182"	"s190"	"s26"	"s150"	"s152"	"s73"	"s116"	"s96"	"s57"	"s175"	"s130"	"s195"	"s114"	"s182"	"s185"	"s86"	"s57"	"s115"	"s30"	true
"s10"	"s85"	"s41"	"s111"	"s165"	"s64"	"s13"	"s167"	"s15"	"s160"	"s93"	"s50"	"s31"	"s149"	"s80"	"s57"	"s180"	"s68"	"s128"	"s62"	"s174"	"s190"	"s33"	"s178"	"s157"	"s152"	"s164"	"s135"	"s124"	"s80"	"s29"	"s13"	"s142"	"s175"	"s126"	"s152"	"s73"	"s116"	"s96"	"s187"	"s2"	"s83"	"s148"	"s111"	"s158"	"s81"	"s180"	"s21"	"s91"	"s14"	true
"s118"	"s88"	"s80"	"s91"	"s189"	"s51"	"s72"	"s176"	"s158"	"s137"	"s35"	"s103"	"s60"	"s88"	"s7"	"s98"	"s104"	"s14"	"s183"	"s34"	"s52"	"s130"	"s37"	"s172"	"s144"	"s185"	"s86"	"s49"	"s105"	"s39"	"s176"	"s156"	"s170"	"s53"	"s90"	"s152"	"s73"	"s116"	"s96"	"s144"	"s38"	"s34"	"s195"	"s100"	"s134"	"s107"	"s181"	"s50"	"s179"	"s173"	true
"s29"	"s197"	"s32"	"s167"	"s149"	"s103"	"s104"	"s112"	"s197"	"s196"	"s173"	"s34"	"s44"	"s129"	"s107"	"s113"	"s109"	"s120"	"s108"	"s62"	"s123"	"s98"	"s87"	"s172"	"s118"	"s165"	"s73"	"s60"	"s17"	"s93"	"s195"	"s176"	"s86"	"s81"	"s72"	"s152"	"s73"	"s116"	"s96"	"s101"	"s94"	"s197"	"s188"	"s64"	"s52"	"s135"	"s148"	"s57"	"s15"	"s67"	true
"s50"	"s34"	"s79"	"s76"	"s82"	"s140"	"s72"	"s123"	"s115"	"s104"	"s71"	"s156"	"s115"	"s167"	"s58"	"s141"	"s95"	"s109"	"s139"	"s134"	"s98"	"s135"	"s139"	"s196"	"s25"	"s57"	"s171"	"s122"	"s85"	"s102"	"s1"	"s7"	"s176"	"s32"	"s29"	"s152"	"s73"	"s116"	"s96"	"s55"	"s167"	"s162"	"s124"	"s67"	"s193"	"s135"	"s9"	"s76"	"s84"	"s76"	true
"s191"	"s34"	"s119"	"s132"	"s39"	"s87"	"s194"	"s48"	"s157"	"s97"	"s108"	"s4"	"s186"	"s126"	"s50"	"s182"	"s61"	"s77"	"s191"	"s102"	"s63"	"s121"	"s20"	"s82"	"s168"	"s14"	"s94"	"s198"	"s107"	"s157"	"s31"	"s129"	"s165"	"s163"	"s145"	"s152"	"s73"	"s116"	"s96"	"s149"	"s87"	"s171"	"s148"	"s39"	"s169"	"s74"	"s40"	"s184"	"s72"	"s187"	true
"s133"	"s45"	"s186"	"s162"	"s138"	"s156"	"s199"	"s47"	"s101"	"s115"	"s76"	"s74"	"s148"	"s137"	"s41"	"s45"	"s43"	"s126"	"s143"	"s71"	"s68"	"s142"	"s164"	"s147"	"s179"	"s89"	"s102"	"s66"	"s41"	"s8"	"s107"	"s37"	"s43"	"s181"	"s41"	"s152"	"s73"	"s116"	"s96"	"s179"	"s29"	"s45"	"s189"	"s43"	"s198"	"s181"	"s50"	"s175"	"s21"	"s82"	true
"s164"	"s80"	"s19"	"s175"	"s188"	"s52"	"s131"	"s32"	"s116"	"s184"	"s33"	"s61"	"s65"	"s33"	"s117"	"s124"	"s120"	"s138"	"s64"	"s162"	"s56"	"s174"	"s118"	"s50"	"s68"	"s41"	"s62"	"s60"	"s191"	"s123"	"s84"	"s133"	"s18"	"s139"	"s126"	"s152"	"s73"	"s116"	"s96"	"s58"	"s36"	"s145"	"s17"	"s190"	"s23"	"s129"	"s115"	"s141"	"s17"	"s101"	true
"s147"	"s44"	"s196"	"s153"	"s63"	"s72"	"s101"	"s77"	"s36"	"s162"	"s5"	"s185"	"s42"	"s24"	"s17"	"s73"	"s78"	"s1"	"s157"	"s88"	"s114"	"s8"	"s83"	"s144"	"s74"	"s107"	"s135"	"s168"	"s188"	"s41"	"s134"	"s173"	"s98"	"s190"	"s148"	"s152"	"s73"	"s116"	"s96"	"s144"	"s41"	"s184"	"s8"	"s196"	"s144"	"s29"	"s56"	"s192"	"s70"	"s89"	true
"s34"	"s68"	"s174"	"s119"	"s166"	"s41"	"s153"	"s140"	"s55"	"s116"	"s64"	"s194"	"s96"	"s164"	"s190"	"s118"	"s141"	"s14"	"s162"	"s49"	"s170"	"s117"	"s2"	"s70"	"s37"	"s122"	"s109"	"s76"	"s162"	"s97"	"s31"	"s55"	"s150"	"s120"	"s54"	"s152"	"s73"	"s116"	"s96"	"s0"	"s48"	"s184"	"s143"	"s175"	"s79"	"s78"	"s193"	"s156"	"s182"	"s6"	true
"s38"	"s105"	"s122"	"s65"	"s159"	"s135"	"s38"	"s121"	"s50"	"s64"	"s127"	"s180"	"s180"	"s49"	"s137"	"s96"	"s116"	"s51"	"s56"	"s55"	"s92"	"s113"	"s127"	"s52"	"s48"	"s55"	"s66"	"s133"	"s156"	"s74"	"s72"	"s102"	"s142"	"s62"	"s72"	"s152"	"s73"	"s116"	"s96"	"s34"	"s105"	"s110"	"s98"	"s44"	"s189"	"s106"	"s136"	"s157"	"s59"	"s19"	true
"s187"	"s181"	"s191"	"s8"	"s30"	"s7"	"s4"	"s62"	"s29"	"s134"	"s66"	"s176"	"s3"	"s97"	"s150"	"s123"	"s98"	"s49"	"s193"	"s66"	"s106"	"s168"	"s59"	"s52"	"s127"	"s142"	"s51"	"s7"	"s97"	"s137"	"s158"	"s151"	"s133"	"s139"	"s81"	"s152"	"s73"	"s116"	"s96"	"s188"	"s150"	"s129"	"s8"	"s91"	"s25"	"s50"	"s98"	"s147"	"s87"	"s20"	true
"s157"	"s153"	"s52"	"s33"	"s150"	"s40"	"s75"	"s33"	"s171"	"s104"	"s17"	"s98"	"s100"	"s65"	"s100"	"s72"	"s182"	"s169"	"s0"	"s74"	"s2"	"s193"	"s133"	"s178"	"s29"	"s144"	"s190"	"s8"	"s100"	"s0"	"s9"	"s60"	"s52"	"s104"	"s194"	"s152"	"s73"	"s116"	"s96"	"s147"	"s86"	"s96"	"s60"	"s40"	"s134"	"s59"	"s181"	"s143"	"s148"	"s149"	true
"s90"	"s16"	"s122"	"s101"	"s125"	"s70"	"s164"	"s114"	"s134"	"s93"	"s54"	"s170"	"s129"	"s117"	"s12"	"s167"	"s5"	"s150"	"s129"	"s18"	"s92"	"s181"	"s4"	"s173"	"s102"	"s136"	"s125"	"s79"	"s98"	"s182"	"s100"	"s138"	"s164"	"s156"	"s157"	"s152"	"s73"	"s116"	"s96"	"s171"	"s67"	"s177"	"s92"	"s119"	"s45"	"s136"	"s47"	"s179"	"s185"	"s162"	true
"s199"	"s73"	"s194"	"s65"	"s186"	"s33"	"s105"	"s7"	"s141"	"s6"	"s106"	"s45"	"s77"	"s6"	"s50"	"s77"	"s62"	"s36"	"s72"	"s146"	"s44"	"s133"	"s23"	"s146"	"s41"	"s196"	"s25"	"s82"	"s140"	"s99"	"s162"	"s77"	"s146"	"s180"	"s47"	"s152"	"s73"	"s116"	"s96"	"s198"	"s9"	"s71"	"s174"	"s121"	"s64"	"s124"	"s142"	"s69"	"s17"	"s127"	true
"s95"	"s128"	"s110"	"s99"	"s92"	"s135"	"s154"	"s74"	"s40"	"s36"	"s69"	"s85"	"s26"	"s159"	"s77"	"s97"	"s0"	"s132"	"s4"	"s74"	"s36"	"s127"	"s150"	"s187"	"s188"	"s72"	"s127"	"s70"	"s2"	"s101"	"s47"	"s182"	"s104"	"s86"	"s124"	"s152"	"s73"	"s116"	"s96"	"s65"	"s25"	"s41"	"s192"	"s167"	"s144"	"s197"	"s67"	"s46"	"s36"	"s71"	true
"s50"	"s185"	"s139"	"s76"	"s38"	"s25"	"s3"	"s121"	"s69"	"s182"	"s84"	"s77"	"s61"	"s29"	"s104"	"s26"	"s161"	"s62"	"s31"	"s143"	"s15"	"s196"	"s75"	"s124"	"s188"	"s2"	"s123"	"s140"	"s106"	"s1"	"s15"	"s151"	"s111"	"s144"	"s41"	"s152"	"s73"	"s116"	"s96"	"s86"	"s154"	"s35"	"s41"	"s185"	"s116"	"s93"	"s57"	"s131"	"s123"	"s123"	true
"s139"	"s178"	"s67"	"s45"	"s102"	"s155"	"s72"	"s65"	"s143"	"s118"	"s93"	"s192"	"s34"	"s72"	"s140"	"s58"	"s164"	"s87"	"s121"	"s131"	"s140"	"s73"	"s144"	"s77"	"s183"	"s151"	"s81"	"s84"	"s97"	"s175"	"s131"	"s38"	"s36"	"s2"	"s88"	"s152"	"s73"	"s116"	"s96"	"s159"	"s174"	"s16"	"s197"	"s63"	"s158"	"s113"	"s76"	"s85"	"s82"	"s112"	true
"s68"	"s85"	"s170"	"s147"	"s22"	"s150"	"s25"	"s76"	"s188"	"s133"	"s30"	"s123"	"s25"	"s56"	"s158"	"s152"	"s149"	"s125"	"s45"	"s86"	"s77"	"s86"	"s35"	"s185"	"s183"	"s90"	"s52"	"s61"	"s121"	"s169"	"s114"	"s154"	"s4"	"s196"	"s6"	"s152"	"s73"	"s116"	"s96"	"s149"	"s86"	"s83"	"s163"	"s144"	"s130"	"s156"	"s195"	"s71"	"s100"	"s194"	true
"s9"	"s44"	"s60"	"s186"	"s196"	"s98"	"s121"	"s66"	"s193"	"s45"	"s122"	"s47"	"s157"	"s91"	"s136"	"s56"	"s87"	"s112"	"s169"	"s2"	"s90"	"s18"	"s85"	"s29"	"s103"	"s7"	"s147"	"s95"	"s68"	"s120"	"s124"	"s45"	"s71"	"s27"	"s31"	"s152"	"s73"	"s116"	"s96"	"s27"	"s184"	"s108"	"s81"	"s185"	"s41"	"s92"	"s173"	"s50"	"s80"	"s17"	true
"s64"	"s154"	"s184"	"s177"	"s120"	"s156"	"s176"	"s130"	"s186"	"s147"	"s160"	"s70"	"s98"	"s9"	"s142"	"s63"	"s74"	"s79"	"s189"	"s66"	"s3"	"s47"	"s86"	"s179"	"s75"	"s88"	"s8"	"s176"	"s159"	"s26"	"s120"	"s4"	"s115"	"s120"	"s196"	"s152"	"s73"	"s116"	"s96"	"s159"	"s15"	"s194"	"s40"	"s10"	"s191"	"s23"	"s169"	"s12"	"s156"	"s113"	true
"s151"	"s35"	"s179"	"s35"	"s168"	"s67"	"s115"	"s82"	"s130"	"s134"	"s163"	"s157"	"s115"	"s125"	"s22"	"s52"	"s113"	"s23"	"s80"	"s154"	"s172"	"s152"	"s185"	"s89"	"s126"	"s102"	"s78"	"s152"	"s13"	"s83"	"s128"	"s7"	"s122"	"s72"	"s66"	"s152"	"s73"	"s116"	"s96"	"s102"	"s12"	"s123"	"s129"	"s102"	"s15"	"s70"	"s126"	"s157"	"s7"	"s0"	true
"s96"	"s114"	"s188"	"s127"	"s37"	"s57"	"s14"	"s0"	"s63"	"s38"	"s55"	"s90"	"s35"	"s86"	"s45"	"s155"	"s80"	"s49"	"s126"	"s188"	"s89"	"s195"	"s184"	"s29"	"s143"	"s165"	"s97"	"s74"	"s163"	"s158"	"s151"	"s68"	"s80"	"s41"	"s14"	"s152"	"s73"	"s116"	"s96"	"s183"	"s182"	"s24"	"s149"	"s47"	"s71"	"s14"	"s46"	"s99"	"s165"	"s76"	true
"s109"	"s175"	"s14"	"s147"	"s155"	"s55"	"s65"	"s162"	"s54"	"s100"	"s173"	"s139"	"s167"	"s112"	"s114"	"s104"	"s130"	"s108"	"s143"	"s119"	"s38"	"s181"	"s17"	"s74"	"s5"	"s31"	"s124"	"s103"	"s8"	"s179"	"s190"	"s133"	"s178"	"s11"	"s129"	"s152"	"s73"	"s116"	"s96"	"s165"	"s87"	"s117"	"s48"	"s143"	"s54"	"s30"	"s57"	"s145"	"s9"	"s75"	true
"s23"	"s13"	"s41"	"s15"	"s164"	"s19"	"s181"	"s101"	"s28"	"s156"	"s189"	"s189"	"s124"	"s52"	"s60"	"s9"	"s124"	"s15"	"s62"	"s89"	"s0"	"s189"	"s0"	"s7"	"s131"	"s77"	"s185"	"s177"	"s9"	"s52"	"s25"	"s108"	"s164"	"s146"	"s86"	"s152"	"s73"	"s116"	"s96"	"s148"	"s163"	"s163"	"s194"	"s125"	"s187"	"s190"	"s20"	"s36"	"s107"	"s73"	true
"s39"	"s22"	"s127"	"s184"	"s181"	"s95"	"s85"	"s22"	"s148"	"s149"	"s158"	"s106"	"s112"	"s24"	"s43"	"s101"	"s114"	"s165"	"s178"	"s31"	"s158"	"s34"	"s55"	"s84"	"s46"	"s147"	"s13"	"s85"	"s135"	"s2"	"s88"	"s131"	"s166"	"s17"	"s87"	"s152"	"s73"	"s116"	"s96"	"s78"	"s47"	"s81"	"s120"	"s70"	"s113"	"s49"	"s137"	"s124"	"s159"	"s109"	true
"s8"	"s70"	"s68"	"s103"	"s21"	"s135"	"s25"	"s140"	"s102"	"s49"	"s124"	"s170"	"s99"	"s72"	"s167"	"s7"	"s81"	"s176"	"s77"	"s44"	"s176"	"s185"	"s160"	"s20"	"s99"	"s49"	"s141"	"s38"	"s70"	"s141"	"s44"	"s51"	"s29"	"s77"	"s132"	"s152"	"s73"	"s116"	"s96"	"s28"	"s34"	"s12"	"s163"	"s121"	"s4"	"s45"	"s141"	"s173"	"s136"	"s181"	true
"s182"	"s118"	"s21"	"s54"	"s11"	"s83"	"s42"	"s35"	"s4"	"s160"	"s22"	"s25"	"s25"	"s167"	"s59"	"s66"	"s124"	"s82"	"s69"	"s45"	"s3"	"s102"	"s88"	"s19"	"s10"	"s155"	"s127"	"s155"	"s164"	"s129"	"s160"	"s110"	"s93"	"s190"	"s84"	"s152"	"s73"	"s116"	"s96"	"s195"	"s172"	"s18"	"s163"	"s127"	"s98"	"s58"	"s54"	"s135"	"s162"	"s31"	true
"s162"	"s195"	"s162"	"s196"	"s34"	"s108"	"s47"	"s196"	"s155"	"s41"	"s98"	"s103"	"s132"	"s62"	"s184"	"s198"	"s77"	"s169"	"s24"	"s134"	"s96"	"s30"	"s90"	"s2"	"s126"	"s175"	"s172"	"s173"	"s121"	"s116"	"s68"	"s59"	"s42"	"s82"	"s178"	"s152"	"s73"	"s116"	"s96"	"s82"	"s83"	"s88"	"s133"	"s5"	"s121"	"s10"	"s13"	"s72"	"s61"	"s198"	true
"s16"	"s34"	"s187"	"s89"	"s199"	"s27"	"s90"	"s114"	"s182"	"s161"	"s72"	"s120"	"s91"	"s29"	"s51"	"s134"	"s56"	"s125"	"s101"	"s170"	"s143"	"s68"	"s88"	"s115"	"s6"	"s141"	"s161"	"s25"	"s185"	"s191"	"s86"	"s30"	"s111"	"s129"	"s72"	"s152"	"s73"	"s116"	"s96"	"s166"	"s112"	"s135"	"s14"	"s103"	"s64"	"s167"	"s90"	"s147"	"s92"	"s87"	true
"s173"	"s48"	"s148"	"s90"	"s66"	"s63"	"s37"	"s100"	"s28"	"s102"	"s78"	"s194"	"s35"	"s149"	"s163"	"s189"	"s84"	"s92"	"s112"	"s74"	"s187"	"s164"	"s127"	"s21"	"s18"	"s125"	"s194"	"s191"	"s130"	"s86"	"s160"	"s45"	"s153"	"s49"	"s77"	"s152"	"s73"	"s116"	"s96"	"s113"	"s75"	"s179"	"s177"	"s34"	"s190"	"s100"	"s160"	"s99"	"s96"	"s126"	true
"s70"	"s34"	"s55"	"s89"	"s53"	"s144"	"s180"	"s169"	"s83"	"s192"	"s167"	"s27"	"s108"	"s65"	"s182"	"s15"	"s39"	"s80"	"s7"	"s29"	"s24"	"s16"	"s132"	"s135"	"s7"	"s35"	"s187"	"s145"	"s63"	"s134"	"s99"	"s94"	"s178"	"s69"	"s74"	"s152"	"s73"	"s116"	"s96"	"s119"	"s141"	"s45"	"s109"	"s56"	"s164"	"s98"	"s43"	"s47"	"s63"	"s17"	true
"s84"	"s26"	"s26"	"s91"	"s38"	"s107"	"s193"	"s45"	"s76"	"s70"	"s172"	"s143"	"s22"	"s60"	"s86"	"s13"	"s105"	"s31"	"s75"	"s33"	"s147"	"s43"	"s193"	"s75"	"s100"	"s2"	"s147"	"s189"	"s183"	"s127"	"s184"	"s69"	"s154"	"s144"	"s115"	"s152"	"s73"	"s116"	"s96"	"s144"	"s180"	"s152"	"s181"	"s188"	"s87"	"s55"	"s124"	"s92"	"s68"	"s199"	true
"s40"	"s51"	"s42"	"s85"	"s195"	"s33"	"s180"	"s9"	"s78"	"s38"	"s172"	"s0"	"s65"	"s31"	"s126"	"s170"	"s185"	"s4"	"s92"	"s41"	"s44"	"s47"	"s196"	"s119"	"s64"	"s132"	"s98"	"s111"	"s3"	"s179"	"s85"	"s165"	"s71"	"s93"	"s34"	"s77"	"s178"	"s115"	"s14"	"s20"	"s193"	"s102"	"s20"	"s170"	"s43"	"s26"	"s140"	"s166"	"s172"	"s18"	true
"s170"	"s40"	"s139"	"s62"	"s110"	"s71"	"s178"	"s169"	"s0"	"s197"	"s177"	"s80"	"s9"	"s47"	"s14"	"s80"	"s150"	"s136"	"s6"	"s114"	"s195"	"s168"	"s26"	"s9"	"s176"	"s144"	"s116"	"s141"	"s199"	"s150"	"s31"	"s195"	"s158"	"s2"	"s93"	"s152"	"s73"	"s116"	"s96"	"s138"	"s57"	"s36"	"s12"	"s56"	"s58"	"s29"	"s142"	"s171"	"s78"	"s56"	true
"s42"	"s162"	"s24"	"s12"	"s142"	"s64"	"s140"	"s178"	"s186"	"s30"	"s39"	"s48"	"s134"	"s160"	"s180"	"s38"	"s182"	"s122"	"s122"	"s178"	"s99"	"s158"	"s114"	"s5"	"s96"	"s62"	"s77"	"s112"	"s35"	"s160"	"s42"	"s179"	"s19"	"s123"	"s103"	"s152"	"s73"	"s116"	"s96"	"s109"	"s70"	"s70"	"s21"	"s162"	"s197"	"s66"	"s198"	"s151"	"s37"	"s0"	true
