att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s14"	"s48"	"s2"	"s0"	"s23"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s41"	"s27"	"s24"	true
"s40"	"s3"	"s27"	"s9"	"s30"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s5"	"s23"	"s11"	true
"s31"	"s34"	"s33"	"s6"	"s44"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s40"	"s2"	"s45"	true
"s41"	"s2"	"s34"	"s21"	"s31"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s6"	"s29"	"s34"	true
"s44"	"s10"	"s6"	"s19"	"s6"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s49"	"s3"	"s49"	true
"s27"	"s27"	"s23"	"s19"	"s30"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s25"	"s5"	"s37"	true
"s20"	"s10"	"s35"	"s18"	"s40"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s3"	"s3"	"s14"	true
"s44"	"s8"	"s21"	"s49"	"s32"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s48"	"s10"	"s18"	true
"s13"	"s42"	"s26"	"s1"	"s21"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s33"	"s33"	"s23"	true
"s36"	"s13"	"s49"	"s1"	"s11"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s49"	"s10"	"s25"	true
"s12"	"s17"	"s41"	"s6"	"s21"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s6"	"s14"	"s5"	true
"s26"	"s0"	"s26"	"s46"	"s42"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s45"	"s38"	"s41"	true
"s3"	"s39"	"s31"	"s38"	"s1"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s43"	"s16"	"s48"	true
"s10"	"s11"	"s14"	"s8"	"s38"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s48"	"s9"	"s25"	true
"s43"	"s36"	"s46"	"s5"	"s16"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s6"	"s9"	"s36"	true
"s34"	"s37"	"s49"	"s20"	"s28"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s27"	"s36"	"s32"	true
"s21"	"s4"	"s12"	"s36"	"s46"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s40"	"s45"	"s28"	true
"s32"	"s46"	"s7"	"s49"	"s16"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s28"	"s8"	"s41"	true
"s13"	"s19"	"s25"	"s6"	"s0"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s25"	"s27"	"s11"	true
"s24"	"s43"	"s7"	"s7"	"s38"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s37"	"s25"	"s12"	true
"s21"	"s42"	"s14"	"s37"	"s16"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s31"	"s28"	"s47"	true
"s7"	"s42"	"s36"	"s39"	"s11"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s46"	"s16"	"s31"	true
"s36"	"s49"	"s22"	"s9"	"s23"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s47"	"s29"	"s25"	true
"s33"	"s42"	"s19"	"s31"	"s9"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s0"	"s32"	"s46"	true
"s31"	"s45"	"s31"	"s17"	"s11"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s14"	"s26"	"s11"	true
"s17"	"s12"	"s31"	"s45"	"s22"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s36"	"s49"	"s40"	true
"s40"	"s45"	"s40"	"s48"	"s30"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s1"	"s10"	"s24"	true
"s4"	"s6"	"s3"	"s13"	"s28"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s15"	"s26"	"s17"	true
"s19"	"s19"	"s11"	"s24"	"s33"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s48"	"s16"	"s36"	true
"s0"	"s17"	"s22"	"s44"	"s21"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s32"	"s42"	"s39"	true
"s9"	"s44"	"s37"	"s36"	"s20"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s34"	"s40"	"s10"	true
"s24"	"s21"	"s2"	"s3"	"s21"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s11"	"s13"	"s23"	true
"s2"	"s26"	"s7"	"s10"	"s23"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s32"	"s42"	"s14"	true
"s19"	"s34"	"s18"	"s25"	"s43"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s14"	"s30"	"s26"	true
"s7"	"s49"	"s49"	"s9"	"s6"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s31"	"s14"	"s7"	true
"s22"	"s2"	"s43"	"s1"	"s3"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s31"	"s2"	"s0"	true
"s30"	"s32"	"s14"	"s46"	"s0"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s7"	"s29"	"s44"	true
"s43"	"s26"	"s11"	"s23"	"s36"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s45"	"s29"	"s47"	true
"s32"	"s18"	"s6"	"s31"	"s38"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s5"	"s15"	"s14"	true
"s44"	"s39"	"s38"	"s16"	"s37"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s42"	"s21"	"s44"	true
"s22"	"s40"	"s14"	"s38"	"s14"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s34"	"s46"	"s26"	true
"s47"	"s18"	"s23"	"s12"	"s22"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s24"	"s1"	"s7"	true
"s49"	"s30"	"s39"	"s44"	"s20"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s2"	"s2"	"s18"	true
"s10"	"s4"	"s2"	"s20"	"s22"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s11"	"s20"	"s4"	true
"s44"	"s49"	"s45"	"s30"	"s29"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s49"	"s2"	"s30"	true
"s3"	"s49"	"s12"	"s11"	"s37"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s13"	"s41"	"s5"	true
"s29"	"s17"	"s47"	"s24"	"s48"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s7"	"s12"	"s3"	true
"s8"	"s39"	"s15"	"s1"	"s28"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s8"	"s30"	"s13"	true
"s30"	"s37"	"s8"	"s46"	"s11"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s36"	"s16"	"s39"	true
"s2"	"s49"	"s17"	"s14"	"s10"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s14"	"s44"	"s20"	true
"s22"	"s35"	"s5"	"s46"	"s7"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s40"	"s39"	"s21"	true
"s21"	"s35"	"s38"	"s46"	"s11"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s31"	"s24"	"s27"	true
"s38"	"s44"	"s31"	"s18"	"s5"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s15"	"s23"	"s49"	true
"s42"	"s33"	"s27"	"s47"	"s4"	"s8"	"s4"	"s25"	"s42"	"s13"	"s42"	"s17"	"s27"	"s28"	"s22"	"s40"	"s22"	"s30"	"s40"	"s24"	"s27"	"s41"	"s15"	"s3"	"s35"	"s16"	"s17"	"s1"	"s43"	"s29"	"s48"	"s31"	"s21"	"s9"	"s46"	"s40"	"s45"	"s26"	"s42"	"s6"	"s49"	"s42"	"s10"	"s13"	"s24"	"s4"	"s20"	"s36"	"s31"	"s24"	true
